Date,Open,High,Low,Close,Adj Close,Volume
2018-07-31,297.399994,302.299988,292.250000,293.399994,287.807648,1877491
2018-08-01,295.000000,297.799988,289.000000,295.100006,289.475250,1758321
2018-08-02,293.899994,296.200012,290.600006,294.000000,288.396210,884852
2018-08-03,295.399994,299.149994,294.049988,298.600006,292.908539,3477241
2018-08-06,300.500000,310.899994,300.500000,308.549988,302.668884,2032631
2018-08-07,309.399994,310.500000,303.000000,304.000000,298.205597,1083375
2018-08-08,305.500000,310.549988,303.149994,308.649994,302.766968,1057985
2018-08-09,313.000000,319.200012,310.100006,316.450012,310.418304,2508521
2018-08-10,317.700012,325.850006,301.100006,304.450012,298.647034,6462515
2018-08-13,296.399994,302.549988,291.799988,294.799988,289.180969,2454485
2018-08-14,296.950012,299.100006,293.750000,294.700012,289.082886,1678183
2018-08-16,293.950012,298.250000,290.500000,292.700012,287.121002,1137255
2018-08-17,295.899994,302.649994,294.200012,302.000000,296.243744,1395035
2018-08-20,304.000000,308.500000,303.700012,307.549988,301.687927,1390276
2018-08-21,308.100006,308.500000,303.500000,306.899994,301.050323,758375
2018-08-23,307.899994,307.899994,298.350006,302.250000,296.488953,953542
2018-08-24,301.250000,305.850006,299.100006,300.299988,294.576111,1068084
2018-08-27,303.250000,310.299988,303.250000,308.250000,302.374603,1887982
2018-08-28,308.700012,310.149994,303.600006,304.950012,299.137512,812586
2018-08-29,306.899994,312.000000,306.000000,309.649994,303.747925,1538284
2018-08-30,310.000000,310.000000,306.000000,308.149994,302.276489,934912
2018-08-31,307.299988,310.000000,304.750000,308.850006,302.963165,1333008
2018-09-03,312.000000,312.200012,304.299988,306.399994,300.559845,1011813
2018-09-04,307.700012,307.700012,295.700012,296.600006,290.946655,1127481
2018-09-05,296.899994,298.899994,290.600006,296.750000,291.093811,1072809
2018-09-06,298.299988,300.000000,295.100006,296.649994,290.995697,886328
2018-09-07,296.500000,296.500000,290.000000,291.850006,286.287201,1316405
2018-09-10,291.000000,293.299988,284.000000,285.000000,279.567749,1653251
2018-09-11,288.299988,291.500000,281.200012,282.299988,276.919220,2335721
2018-09-12,283.899994,286.600006,280.149994,285.450012,280.009186,1125940
2018-09-14,290.000000,291.450012,288.850006,290.399994,284.864838,915880
2018-09-17,289.500000,289.500000,284.100006,285.600006,280.156342,1036473
2018-09-18,285.600006,286.899994,272.549988,274.000000,268.777435,1777022
2018-09-19,276.049988,278.000000,270.600006,271.399994,266.226990,1717341
2018-09-21,274.899994,279.350006,253.600006,270.049988,264.902710,3124345
2018-09-24,272.250000,273.000000,263.000000,264.549988,259.507538,2803506
2018-09-25,264.899994,272.200012,261.000000,270.250000,265.098907,1171589
2018-09-26,272.549988,273.850006,262.350006,264.000000,258.968018,5335956
2018-09-27,264.049988,268.149994,263.899994,265.000000,259.948975,939783
2018-09-28,266.850006,272.750000,262.399994,265.000000,259.948975,1981859
2018-10-01,265.500000,274.250000,264.399994,273.049988,267.845520,1464835
2018-10-03,274.000000,278.299988,269.950012,270.700012,265.540344,1566631
2018-10-04,268.950012,272.399994,265.799988,270.600006,265.442230,998578
2018-10-05,271.000000,272.000000,255.949997,257.799988,252.886200,2129211
2018-10-08,259.149994,268.350006,258.549988,266.000000,260.929901,1077520
2018-10-09,268.700012,268.700012,259.700012,262.649994,257.643768,1145115
2018-10-10,261.950012,279.399994,261.149994,278.100006,272.799286,1684200
2018-10-11,268.799988,271.250000,261.100006,262.149994,257.153290,2638145
2018-10-12,265.000000,268.000000,261.500000,263.350006,258.330414,6700498
2018-10-15,263.350006,265.600006,261.000000,263.350006,258.330414,896570
2018-10-16,264.799988,271.000000,263.600006,270.200012,265.049866,1837519
2018-10-17,274.450012,275.000000,259.899994,261.149994,256.172333,1282755
2018-10-19,260.000000,264.000000,258.100006,260.850006,255.878082,1526541
2018-10-22,264.549988,266.500000,259.000000,259.950012,254.995239,3525967
2018-10-23,258.299988,259.000000,254.949997,255.350006,250.482910,1194413
2018-10-24,259.500000,261.850006,252.899994,255.500000,250.630051,1270634
2018-10-25,254.800003,255.000000,248.399994,249.649994,244.891541,1439903
2018-10-26,254.000000,254.000000,247.649994,248.100006,243.371094,1037269
2018-10-29,248.949997,268.750000,248.300003,268.049988,262.940826,2416167
2018-10-30,267.200012,279.000000,266.149994,273.149994,267.943634,2144031
2018-10-31,275.000000,281.799988,268.700012,280.500000,275.153534,1620969
2018-11-01,282.500000,288.350006,278.850006,285.700012,280.254425,1765394
2018-11-02,287.100006,292.649994,283.250000,285.450012,280.009186,1738174
2018-11-05,286.000000,299.899994,283.750000,295.299988,289.671417,2519900
2018-11-06,297.799988,298.149994,284.299988,286.500000,281.039154,2486352
2018-11-07,289.899994,290.000000,285.950012,286.649994,281.186310,250372
2018-11-09,287.100006,287.450012,282.549988,283.000000,277.605865,4075029
2018-11-12,284.000000,284.000000,276.850006,277.750000,272.455963,1745463
2018-11-13,276.500000,279.899994,273.500000,278.149994,272.848328,965595
2018-11-14,280.049988,287.700012,279.100006,283.700012,278.292542,7343921
2018-11-15,283.700012,287.000000,281.299988,285.299988,279.862030,1004630
2018-11-16,286.049988,291.049988,282.850006,290.299988,284.766724,1548651
2018-11-19,292.000000,293.399994,286.299988,288.200012,282.706787,697713
2018-11-20,286.500000,288.649994,282.000000,283.049988,277.654907,913371
2018-11-21,284.000000,289.500000,283.299988,286.549988,281.088196,1825790
2018-11-22,286.500000,287.000000,281.500000,282.600006,277.213501,493534
2018-11-26,283.500000,286.799988,279.750000,285.700012,280.254425,953082
2018-11-27,285.000000,290.200012,283.899994,289.049988,283.540558,1246974
2018-11-28,289.500000,292.450012,283.000000,284.149994,278.733948,1414725
2018-11-29,288.750000,289.649994,284.250000,286.250000,280.793945,782172
2018-11-30,289.649994,290.799988,283.299988,284.350006,278.930145,812783
2018-12-03,287.399994,287.899994,283.399994,287.000000,281.529633,712981
2018-12-04,287.549988,287.899994,281.899994,282.299988,276.919220,982218
2018-12-05,282.000000,283.049988,277.700012,280.200012,274.859253,686643
2018-12-06,277.100006,279.000000,275.000000,275.750000,270.494080,602183
2018-12-07,276.549988,277.500000,272.250000,275.399994,270.150726,697518
2018-12-10,261.100006,276.399994,261.100006,273.399994,268.188843,763037
2018-12-11,269.000000,283.000000,267.299988,281.200012,275.840210,1231049
2018-12-12,283.500000,285.799988,282.549988,285.250000,279.812988,844352
2018-12-13,289.600006,294.049988,286.000000,288.600006,283.099152,1542462
2018-12-14,290.000000,290.850006,286.950012,289.149994,283.638641,1000259
2018-12-17,289.600006,291.299988,287.100006,288.649994,283.148193,1490329
2018-12-18,288.299988,294.000000,287.000000,292.549988,286.973846,1555559
2018-12-19,294.500000,301.950012,294.049988,300.399994,294.674225,3368259
2018-12-20,299.399994,301.500000,293.000000,293.850006,288.249084,2250216
2018-12-21,294.000000,296.450012,290.049988,291.649994,286.091003,1994307
2018-12-24,292.500000,294.950012,289.850006,292.799988,287.219086,1649779
2018-12-26,293.000000,294.799988,287.200012,293.950012,288.347168,1965380
2018-12-27,295.200012,297.500000,291.049988,291.850006,286.287201,905888
2018-12-28,294.700012,297.049988,293.600006,294.450012,288.837646,1195602
2018-12-31,296.500000,298.100006,295.049988,295.649994,290.014771,1779006
2019-01-01,297.000000,300.149994,293.799988,299.350006,293.644257,2978586
2019-01-02,299.350006,302.200012,293.100006,293.850006,288.249084,1691617
2019-01-03,294.750000,295.750000,290.200012,291.049988,285.502441,1648244
2019-01-04,293.799988,298.950012,291.450012,297.500000,291.829498,1642285
2019-01-07,301.000000,301.350006,294.649994,295.700012,290.063812,996250
2019-01-08,295.000000,305.799988,294.700012,305.100006,299.284637,1613023
2019-01-09,306.000000,306.950012,300.850006,305.049988,299.235596,1341992
2019-01-10,305.149994,307.200012,302.950012,304.649994,298.843201,1420815
2019-01-11,305.500000,306.000000,301.100006,302.549988,296.783234,1117724
2019-01-14,301.600006,303.399994,299.450012,300.500000,294.772308,1574072
2019-01-15,301.299988,303.600006,300.549988,301.000000,295.262787,1159145
2019-01-16,303.000000,306.399994,302.000000,302.750000,296.979431,1198578
2019-01-17,303.299988,304.500000,295.399994,297.350006,291.682373,2476004
2019-01-18,298.049988,299.700012,294.200012,295.200012,289.573364,1061221
2019-01-21,295.149994,296.750000,291.100006,292.350006,286.777679,1451832
2019-01-22,292.350006,292.799988,288.200012,290.299988,284.766724,713849
2019-01-23,290.049988,294.700012,285.399994,286.500000,281.039154,578169
2019-01-24,285.500000,289.899994,285.500000,287.950012,282.461548,578602
2019-01-25,288.500000,291.000000,283.250000,285.250000,279.812988,498339
2019-01-28,286.399994,286.500000,277.450012,281.600006,276.232574,641526
2019-01-29,282.000000,286.000000,276.600006,280.750000,275.398773,795755
2019-01-30,280.799988,290.000000,280.399994,287.500000,282.020111,1230092
2019-01-31,289.899994,294.500000,287.750000,293.350006,287.758606,1920682
2019-02-01,296.049988,302.350006,282.000000,284.299988,278.881104,4499756
2019-02-04,283.399994,284.850006,278.000000,283.600006,278.194458,1106833
2019-02-05,284.049988,286.750000,283.000000,284.500000,279.077301,677418
2019-02-06,285.399994,288.899994,283.600006,288.200012,282.706787,911063
2019-02-07,289.799988,294.000000,286.850006,287.600006,282.118195,1799597
2019-02-08,285.500000,287.299988,282.399994,285.049988,279.616791,704422
2019-02-11,286.000000,286.000000,279.000000,279.799988,274.466858,616744
2019-02-12,280.250000,282.200012,274.500000,275.399994,270.150726,739466
2019-02-14,268.500000,268.649994,264.000000,267.049988,261.959869,1325699
2019-02-15,268.500000,269.000000,261.299988,262.950012,257.938049,926380
2019-02-18,263.049988,265.500000,258.799988,259.750000,254.799042,985624
2019-02-19,260.500000,267.250000,260.500000,262.500000,257.496613,916974
2019-02-20,265.000000,267.700012,264.500000,267.049988,261.959869,741933
2019-02-21,269.950012,270.899994,267.000000,267.549988,262.450348,755803
2019-02-22,268.000000,271.799988,267.250000,270.750000,265.589386,667047
2019-02-25,271.000000,271.450012,268.149994,270.200012,265.049866,564769
2019-02-26,268.000000,268.200012,263.250000,266.299988,261.224182,878518
2019-02-27,267.299988,272.500000,266.500000,267.250000,262.156097,1174418
2019-02-28,267.500000,270.950012,267.500000,269.750000,264.608429,658736
2019-03-01,270.000000,274.399994,270.000000,272.950012,267.747437,1005936
2019-03-05,271.899994,277.500000,271.200012,276.049988,270.788330,2460449
2019-03-06,276.299988,282.200012,275.549988,277.649994,272.357849,1332335
2019-03-07,279.700012,282.000000,277.649994,281.149994,275.791138,2438806
2019-03-08,282.000000,284.200012,279.799988,281.250000,275.889252,2448108
2019-03-11,283.299988,288.500000,283.299988,286.799988,281.333435,1742960
2019-03-12,289.000000,289.750000,285.299988,286.500000,281.039154,2114120
2019-03-13,286.500000,293.500000,284.549988,292.649994,287.071930,1853310
2019-03-14,294.149994,294.600006,290.450012,291.149994,285.600525,1933895
2019-03-15,292.049988,300.500000,292.049988,297.700012,292.025696,2317993
2019-03-18,298.399994,300.750000,294.299988,298.450012,292.761414,3018009
2019-03-19,300.049988,306.200012,299.000000,302.750000,296.979431,1955315
2019-03-20,302.899994,304.700012,299.850006,303.450012,297.666107,1777827
2019-03-22,304.049988,306.299988,297.000000,298.100006,292.418060,1756380
2019-03-25,294.899994,295.000000,292.399994,293.799988,288.200012,2288397
2019-03-26,294.049988,305.950012,294.049988,303.299988,297.518951,2237048
2019-03-27,305.000000,310.700012,304.299988,308.049988,302.178406,2323321
2019-03-28,310.000000,319.899994,309.149994,318.399994,312.331146,2524781
2019-04-01,322.000000,327.500000,321.200012,322.799988,316.647247,1131983
2019-04-02,323.500000,330.500000,321.899994,328.549988,322.287659,1270507
2019-04-03,330.299988,332.649994,319.549988,320.649994,314.538239,1202674
2019-04-04,320.750000,325.549988,318.549988,321.700012,315.568237,1046914
2019-04-05,323.600006,323.600006,314.649994,317.000000,310.957825,1136364
2019-04-08,318.799988,319.299988,311.250000,312.799988,306.837860,757492
2019-04-09,313.549988,315.950012,308.100006,315.149994,309.143066,1568338
2019-04-10,315.149994,317.250000,310.500000,311.200012,305.268372,864801
2019-04-11,311.200012,315.000000,308.950012,314.700012,308.701660,815753
2019-04-12,314.500000,316.500000,311.500000,315.299988,309.290222,655701
2019-04-15,315.299988,318.500000,314.100006,315.649994,309.633545,584068
2019-04-16,316.149994,319.299988,314.950012,315.799988,309.780670,843477
2019-04-18,315.899994,315.899994,308.100006,310.899994,304.974091,708133
2019-04-22,309.049988,312.399994,306.500000,310.000000,304.091248,819602
2019-04-23,310.450012,313.549988,304.899994,305.649994,299.824158,760962
2019-04-24,307.000000,311.850006,303.600006,310.700012,304.777924,737115
2019-04-25,311.500000,312.049988,305.700012,306.299988,300.461761,575028
2019-04-26,306.450012,313.250000,306.450012,312.299988,306.347382,714393
2019-04-30,312.500000,312.500000,305.000000,310.200012,304.287445,641470
2019-05-02,308.000000,311.350006,305.600006,307.450012,301.589874,1414777
2019-05-03,308.100006,311.500000,308.100006,309.149994,303.257446,2895175
2019-05-06,307.799988,310.000000,305.899994,308.700012,302.816040,614890
2019-05-07,310.299988,312.299988,304.049988,305.850006,300.020355,1896017
2019-05-08,305.450012,305.450012,297.000000,298.100006,292.418060,1347901
2019-05-09,298.899994,300.950012,295.950012,299.250000,293.546143,1254416
2019-05-10,301.950012,310.700012,292.200012,308.049988,302.178406,3616120
2019-05-13,310.399994,314.399994,305.100006,306.750000,300.903198,1903014
2019-05-14,307.899994,316.049988,305.049988,313.899994,307.916901,1364050
2019-05-15,316.000000,317.750000,310.200012,311.600006,305.660767,1670626
2019-05-16,312.500000,316.850006,309.500000,315.200012,309.192139,907009
2019-05-17,315.049988,321.600006,313.299988,318.950012,312.870667,922507
2019-05-20,334.500000,346.100006,330.750000,344.600006,338.031769,3409600
2019-05-21,346.049988,347.100006,336.149994,337.549988,331.116119,5921841
2019-05-22,339.500000,342.799988,333.549988,340.850006,334.353241,1969361
2019-05-23,350.000000,364.000000,339.200012,342.299988,335.775574,4157235
2019-05-24,345.200012,356.000000,343.500000,354.600006,347.841156,2400864
2019-05-27,355.299988,362.200012,354.000000,361.450012,354.560608,1801457
2019-05-28,361.500000,361.500000,356.700012,360.399994,353.530579,1311058
2019-05-29,358.450012,359.000000,347.200012,348.549988,341.906464,1072362
2019-05-30,350.000000,354.899994,347.600006,353.649994,346.909241,1041082
2019-05-31,354.100006,357.799988,345.000000,352.549988,345.830200,1309018
2019-06-03,352.049988,355.549988,349.799988,354.899994,348.135437,1028901
2019-06-04,354.299988,357.149994,351.350006,352.350006,345.634033,2138824
2019-06-06,349.799988,349.799988,336.100006,337.049988,330.625641,1463518
2019-06-07,337.899994,342.350006,335.850006,341.649994,335.137970,1187491
2019-06-10,345.399994,347.500000,339.899994,343.399994,336.854614,1179734
2019-06-11,344.000000,348.200012,342.850006,347.350006,340.729340,799537
2019-06-12,347.350006,347.350006,342.500000,344.200012,337.639404,636710
2019-06-13,342.200012,347.000000,339.549988,346.299988,339.699341,1997665
2019-06-14,346.200012,346.350006,342.700012,343.850006,337.296051,556440
2019-06-17,343.799988,343.899994,337.049988,337.750000,331.312317,505325
2019-06-18,335.049988,343.899994,333.750000,340.250000,333.764679,1181672
2019-06-19,343.600006,345.100006,335.700012,338.850006,332.391357,566810
2019-06-20,342.000000,346.200012,335.799988,345.049988,338.473175,688573
2019-06-21,345.000000,350.450012,343.250000,349.450012,342.789337,840865
2019-06-24,350.000000,354.549988,349.750000,353.250000,346.516876,839158
2019-06-25,353.250000,356.899994,351.250000,356.500000,349.704926,591162
2019-06-26,355.549988,359.000000,354.649994,358.000000,351.176331,638202
2019-06-27,358.000000,363.000000,357.399994,362.049988,355.149139,825941
2019-06-28,362.000000,364.850006,358.899994,360.899994,354.021057,757668
2019-07-01,362.200012,362.950012,358.549988,361.500000,354.609619,385010
2019-07-02,362.500000,365.000000,360.350006,364.500000,357.552460,530796
2019-07-03,366.000000,366.549988,363.149994,366.149994,359.170990,484847
2019-07-04,367.000000,370.700012,366.299988,367.299988,360.299072,849228
2019-07-05,369.250000,373.399994,366.000000,370.600006,363.536194,1784869
2019-07-08,368.899994,368.899994,353.549988,355.250000,348.478760,901026
2019-07-09,355.000000,360.000000,352.600006,359.149994,352.304413,840451
2019-07-10,360.299988,361.700012,351.350006,354.200012,347.448792,1309501
2019-07-11,358.000000,364.000000,357.049988,363.100006,356.179138,738643
2019-07-12,363.350006,366.399994,361.500000,363.549988,356.620544,472281
2019-07-15,364.100006,364.649994,357.600006,359.950012,353.089203,1135189
2019-07-16,358.799988,365.850006,357.549988,364.250000,357.307220,467513
2019-07-17,364.549988,373.500000,363.200012,372.149994,365.056641,652963
2019-07-18,372.200012,373.700012,362.600006,363.649994,356.718658,842441
2019-07-19,364.649994,365.899994,355.149994,356.000000,349.214478,533455
2019-07-22,356.200012,359.500000,348.799988,350.799988,344.113556,1051694
2019-07-23,352.799988,353.100006,341.049988,342.049988,335.530334,929840
2019-07-24,342.200012,344.750000,336.299988,339.649994,333.176086,766187
2019-07-25,341.000000,343.200012,337.549988,341.399994,334.892731,684937
2019-07-26,341.450012,346.100006,340.850006,342.500000,335.971771,728342
2019-07-29,342.600006,346.600006,336.950012,343.649994,337.099854,665510
2019-07-30,343.750000,346.700012,325.850006,327.500000,321.257690,980143
2019-07-31,325.750000,333.100006,323.899994,332.049988,325.720947,863474
2019-08-01,331.000000,331.549988,311.500000,317.200012,311.154022,1435145
2019-08-02,315.549988,322.200012,307.049988,308.450012,302.570801,2971380
2019-08-05,299.700012,302.850006,292.000000,300.250000,294.527100,1993140
2019-08-06,298.700012,304.350006,297.500000,301.250000,295.508026,1702032
2019-08-07,302.549988,303.049988,288.850006,289.950012,284.423431,1228606
2019-08-08,290.000000,295.399994,285.649994,294.299988,288.690491,1092000
2019-08-09,297.000000,297.950012,290.200012,291.350006,285.796722,1054810
2019-08-13,292.100006,292.100006,282.600006,283.399994,277.998260,851714
2019-08-14,285.000000,291.250000,284.350006,289.850006,284.325317,767771
2019-08-16,287.200012,292.600006,284.299988,290.950012,285.404358,7291861
2019-08-19,292.649994,292.649994,286.100006,286.700012,281.235382,716842
2019-08-20,286.549988,287.549988,280.850006,283.649994,278.243500,844230
2019-08-21,285.299988,285.799988,276.399994,277.399994,272.112610,977952
2019-08-22,277.000000,278.000000,267.299988,268.399994,263.284149,953867
2019-08-23,267.399994,275.049988,262.700012,271.100006,265.932709,1261096
2019-08-26,288.000000,288.000000,270.049988,280.250000,274.908295,5094718
2019-08-27,284.399994,288.000000,282.750000,285.700012,280.254425,3226219
2019-08-28,287.250000,287.250000,282.200012,284.899994,279.469666,915588
2019-08-29,283.000000,284.299988,273.500000,274.649994,269.415039,906601
2019-08-30,276.250000,277.899994,266.950012,273.700012,268.483154,1911077
2019-09-03,271.899994,271.899994,267.149994,268.350006,263.235138,1047142
2019-09-04,269.700012,275.750000,267.600006,274.950012,269.709320,2238035
2019-09-05,275.399994,276.299988,271.149994,273.149994,267.943634,1163219
2019-09-06,275.350006,277.000000,272.250000,273.950012,268.728394,619789
2019-09-09,274.000000,278.600006,271.500000,277.899994,272.603088,998548
2019-09-11,278.899994,285.850006,278.450012,285.299988,279.862030,743599
2019-09-12,287.049988,288.700012,284.100006,286.850006,281.382507,871274
2019-09-13,286.000000,292.399994,282.100006,291.700012,286.140076,970245
2019-09-16,287.899994,290.450012,284.049988,284.649994,279.224426,824210
2019-09-17,285.299988,286.350006,273.100006,273.899994,268.679321,1084815
2019-09-18,277.000000,282.850006,274.500000,280.500000,275.153534,1000704
2019-09-19,280.500000,280.500000,273.200012,274.049988,268.826447,1126938
2019-09-20,274.049988,307.600006,268.549988,301.700012,295.949463,4417530
2019-09-23,308.200012,315.500000,300.399994,313.600006,307.622650,3682690
2019-09-24,313.200012,315.000000,301.000000,302.450012,296.685181,1712432
2019-09-25,299.399994,299.399994,278.600006,280.149994,274.810211,2970811
2019-09-26,281.600006,289.700012,277.000000,281.899994,276.526855,3447677
2019-09-27,283.000000,286.049988,280.000000,281.250000,275.889252,1793222
2019-09-30,283.299988,283.299988,270.100006,270.899994,265.736511,1809505
2019-10-01,273.799988,275.500000,245.649994,256.000000,251.120514,4976408
2019-10-03,255.000000,260.700012,250.149994,255.000000,250.139572,4848548
2019-10-04,259.899994,260.500000,248.600006,249.899994,245.136780,3261583
2019-10-07,251.100006,253.399994,246.600006,249.000000,244.253937,2033866
2019-10-09,250.100006,262.000000,244.350006,260.899994,255.927109,2783279
2019-10-10,259.000000,259.000000,252.699997,254.050003,249.207687,1638667
2019-10-11,256.700012,261.399994,251.600006,254.500000,249.649109,2074551
2019-10-14,257.000000,259.350006,254.100006,255.449997,250.580994,1071347
2019-10-15,256.799988,259.899994,254.750000,258.399994,253.474762,1166418
2019-10-16,259.399994,261.850006,255.050003,255.899994,251.022415,1786459
2019-10-17,256.000000,266.100006,255.850006,265.450012,260.390411,1695780
2019-10-18,264.500000,271.200012,263.500000,269.649994,264.510345,1770184
2019-10-22,270.000000,274.950012,268.600006,270.450012,265.295105,1330438
2019-10-23,270.950012,277.700012,268.799988,275.500000,270.248840,1197684
2019-10-24,277.000000,277.649994,248.800003,262.700012,257.692810,2991580
2019-10-25,266.399994,284.000000,263.600006,281.600006,276.232574,5552179
2019-10-27,285.899994,285.899994,280.350006,282.049988,276.673981,592108
2019-10-29,283.700012,284.899994,278.600006,280.500000,275.153534,1831074
2019-10-30,283.799988,291.000000,279.250000,289.950012,284.423431,2252804
2019-10-31,293.399994,318.000000,292.600006,312.250000,306.298370,6166973
2019-11-01,312.799988,315.100006,308.700012,313.500000,307.524536,2137459
2019-11-04,315.100006,319.000000,312.600006,314.200012,308.211212,1708410
2019-11-05,313.899994,322.000000,312.750000,319.200012,313.115906,2324932
2019-11-06,319.200012,319.200012,314.000000,317.549988,311.497314,1673285
2019-11-07,317.649994,323.299988,316.600006,318.149994,312.085907,1389521
2019-11-08,317.000000,321.000000,314.850006,315.850006,309.829742,1052289
2019-11-11,315.299988,319.250000,313.299988,318.299988,312.233032,886219
2019-11-13,317.450012,318.500000,305.600006,306.549988,300.707001,1185213
2019-11-14,306.799988,309.350006,299.850006,306.100006,300.265594,1265090
2019-11-15,312.000000,323.500000,310.000000,322.000000,315.862518,4298460
2019-11-18,324.000000,329.750000,323.950012,325.200012,319.001526,2005080
2019-11-19,326.899994,331.750000,322.200012,330.299988,324.004303,1498918
2019-11-20,332.000000,332.750000,325.100006,328.700012,322.434814,1228683
2019-11-21,329.799988,333.000000,326.649994,331.350006,325.034302,1319148
2019-11-22,331.250000,333.700012,328.450012,329.149994,322.876221,1002554
2019-11-25,330.000000,337.000000,328.500000,336.100006,329.693787,1065570
2019-11-26,337.549988,340.000000,332.549988,335.450012,329.056183,1207480
2019-11-27,336.500000,345.450012,334.000000,343.600006,337.050812,1403398
2019-11-28,346.399994,351.000000,344.500000,348.950012,342.298859,1856999
2019-11-29,348.299988,348.799988,340.700012,341.850006,335.334167,1626267
2019-12-02,343.350006,344.049988,336.200012,338.549988,332.097046,957734
2019-12-03,340.200012,342.750000,333.500000,336.200012,329.791870,1004987
2019-12-04,335.250000,342.950012,331.899994,341.899994,335.383209,1135521
2019-12-05,343.000000,344.350006,335.049988,336.250000,329.840912,1570054
2019-12-06,338.500000,338.500000,318.000000,319.799988,313.704437,1895826
2019-12-09,320.000000,327.500000,314.799988,316.750000,310.712585,2600500
2019-12-10,317.750000,322.500000,312.299988,313.450012,307.475494,2023582
2019-12-11,311.750000,315.600006,308.100006,312.700012,306.739807,2236411
2019-12-12,315.000000,322.799988,313.799988,321.799988,315.666321,1340601
2019-12-13,325.000000,333.549988,324.850006,332.700012,326.358582,1901460
2019-12-16,336.399994,337.299988,330.899994,331.799988,325.475708,1506398
2019-12-17,333.500000,335.649994,330.750000,332.850006,326.505707,1000883
2019-12-18,333.299988,335.500000,325.899994,326.899994,320.669128,1025655
2019-12-19,327.000000,329.549988,324.649994,328.149994,321.895294,920858
2019-12-20,328.000000,339.549988,328.000000,337.850006,331.410431,1665792
2019-12-23,336.700012,338.700012,330.399994,332.350006,326.015259,965584
2019-12-24,332.700012,334.200012,329.250000,331.299988,324.985260,750326
2019-12-26,333.000000,333.200012,328.049988,329.850006,323.562897,660165
2019-12-27,333.600006,338.299988,333.049988,337.250000,330.821838,1249101
2019-12-30,337.799988,337.899994,332.450012,334.250000,327.879028,860732
2019-12-31,334.899994,336.299988,332.600006,333.700012,327.339539,744106
2020-01-01,334.500000,335.850006,332.250000,334.350006,327.977142,616224
2020-01-02,334.850006,339.850006,333.399994,339.299988,332.832764,882070
2020-01-03,338.000000,338.000000,332.100006,333.750000,327.388550,761014
2020-01-06,332.000000,332.000000,317.899994,318.950012,312.870667,1422311
2020-01-07,324.000000,327.000000,315.549988,318.250000,312.183990,1798194
2020-01-08,312.700012,321.399994,311.000000,319.850006,313.753510,1603305
2020-01-09,325.299988,331.299988,325.000000,330.250000,323.955261,1392636
2020-01-10,330.000000,337.750000,328.250000,332.250000,325.917145,1463797
2020-01-13,333.950012,335.250000,328.850006,330.600006,324.298615,948922
2020-01-14,330.600006,331.750000,326.500000,327.899994,321.650055,742279
2020-01-15,329.399994,329.649994,322.399994,324.200012,318.020599,918098
2020-01-16,325.500000,326.799988,322.350006,323.250000,317.088684,893525
2020-01-17,314.299988,323.500000,310.649994,318.000000,311.938751,1713459
2020-01-20,320.700012,321.450012,313.450012,313.950012,307.965973,977739
2020-01-21,313.950012,316.799988,312.100006,313.649994,307.671661,2880532
2020-01-22,316.600006,317.399994,313.700012,316.100006,310.074982,851872
2020-01-23,316.100006,324.750000,314.200012,323.250000,317.088684,1434352
2020-01-24,323.250000,327.299988,321.250000,324.049988,317.873444,782798
2020-01-27,321.700012,321.899994,315.750000,316.200012,310.173096,838880
2020-01-28,318.100006,320.049988,311.100006,314.850006,308.848816,937023
2020-01-29,317.200012,319.700012,315.700012,316.399994,310.369263,738045
2020-01-30,317.799988,317.799988,305.700012,310.700012,304.777924,1328763
2020-01-31,313.649994,321.600006,308.700012,318.549988,312.478271,3580409
2020-02-03,303.000000,306.700012,295.500000,298.000000,292.319977,1857988
2020-02-04,303.299988,307.350006,297.200012,306.250000,300.412720,1867236
2020-02-05,307.000000,313.500000,304.799988,310.950012,305.023163,1183560
2020-02-06,311.049988,323.600006,310.250000,322.000000,315.862518,2423666
2020-02-07,321.950012,325.000000,318.299988,320.500000,314.391113,1414872
2020-02-10,320.000000,322.799988,316.750000,318.500000,312.429230,863942
2020-02-11,321.399994,325.700012,320.899994,324.350006,318.167725,884500
2020-02-12,329.100006,330.000000,319.250000,320.000000,313.900635,1330547
2020-02-13,321.600006,330.850006,321.600006,327.450012,321.208649,1971534
2020-02-14,327.100006,331.899994,318.500000,319.549988,313.459198,1744424
2020-02-17,320.100006,321.399994,311.649994,314.200012,308.211212,1315256
2020-02-18,315.899994,319.000000,309.500000,317.600006,311.546387,1471316
2020-02-19,321.700012,323.950012,317.299988,320.250000,314.145874,1272350
2020-02-20,320.000000,329.000000,318.950012,327.649994,321.404816,1449011
2020-02-24,325.950012,331.200012,321.950012,322.899994,316.745361,1582310
2020-02-25,325.250000,328.000000,322.200012,326.600006,320.374847,1294432
2020-02-26,325.000000,330.700012,324.350006,328.250000,321.993408,1431670
2020-02-27,328.250000,330.000000,318.049988,321.950012,315.813477,1439722
2020-02-28,313.000000,314.700012,301.200012,302.899994,297.126556,2380015
2020-03-02,310.200012,311.950012,284.049988,287.450012,281.971069,3256537
2020-03-03,293.600006,294.299988,285.299988,289.850006,284.325317,2193574
2020-03-04,292.399994,293.000000,275.049988,285.299988,279.862030,2709893
2020-03-05,292.000000,298.250000,270.100006,288.299988,282.804840,5616795
2020-03-06,269.000000,274.350006,257.350006,270.450012,265.295105,3269295
